"353940","KAZAKHSTAN"
"354060","KAZAKHSTAN"
"354160","KAZAKHSTAN"
"354260","KAZAKHSTAN"
"354590","KAZAKHSTAN"
"354970","KAZAKHSTAN"
"355320","KAZAKHSTAN"
"355420","KAZAKHSTAN"
"355490","KAZAKHSTAN"
"355760","KAZAKHSTAN"
"355820","KAZAKHSTAN"
"356050","KAZAKHSTAN"
"356330","KAZAKHSTAN"
"356710","KAZAKHSTAN"
"356990","KAZAKHSTAN"
"357000","KAZAKHSTAN"
"357390","KAZAKHSTAN"
"357460","KAZAKHSTAN"
"357560","KAZAKHSTAN"
"357910","KAZAKHSTAN"
"357960","KAZAKHSTAN"
"358490","KAZAKHSTAN"
"358840","KAZAKHSTAN"
"359250","KAZAKHSTAN"
"359530","KAZAKHSTAN"
"359690","KAZAKHSTAN"
"359970","KAZAKHSTAN"
"360010","KAZAKHSTAN"
"360030","KAZAKHSTAN"
"361520","KAZAKHSTAN"
"361770","KAZAKHSTAN"
"361860","KAZAKHSTAN"
"362080","KAZAKHSTAN"
"363350","KAZAKHSTAN"
"363970","KAZAKHSTAN"
"364280","KAZAKHSTAN"
"364390","KAZAKHSTAN"
"364420","KAZAKHSTAN"
"365350","KAZAKHSTAN"
"366220","KAZAKHSTAN"
"366390","KAZAKHSTAN"
"367440","KAZAKHSTAN"
"367780","KAZAKHSTAN"
"368215","KAZAKHSTAN"
"368590","KAZAKHSTAN"
"368700","KAZAKHSTAN"
"380010","KAZAKHSTAN"
"380190","KAZAKHSTAN"
"380490","KAZAKHSTAN"
"380620","KAZAKHSTAN"
"380810","KAZAKHSTAN"
"380910","KAZAKHSTAN"
"381110","KAZAKHSTAN"
"381411","KAZAKHSTAN"
"381960","KAZAKHSTAN"
"381980","KAZAKHSTAN"
"382320","KAZAKHSTAN"
"383280","KAZAKHSTAN"
"383340","KAZAKHSTAN"
"383410","KAZAKHSTAN"
"383430","KAZAKHSTAN"
"384230","KAZAKHSTAN"
"384390","KAZAKHSTAN"
"470030","KOREA, NORTH"
"470050","KOREA, NORTH"
"470080","KOREA, NORTH"
"470200","KOREA, NORTH"
"470250","KOREA, NORTH"
"470280","KOREA, NORTH"
"470350","KOREA, NORTH"
"470390","KOREA, NORTH"
"470410","KOREA, NORTH"
"470460","KOREA, NORTH"
"470500","KOREA, NORTH"
"470520","KOREA, NORTH"
"470550","KOREA, NORTH"
"470580","KOREA, NORTH"
"470600","KOREA, NORTH"
"470610","KOREA, NORTH"
"470650","KOREA, NORTH"
"470670","KOREA, NORTH"
"470680","KOREA, NORTH"
"470690","KOREA, NORTH"
"470700","KOREA, NORTH"
"470750","KOREA, NORTH"
"470900","KOREA, SOUTH"
"470920","KOREA, SOUTH"
"470950","KOREA, SOUTH"
"470980","KOREA, SOUTH"
"470990","KOREA, SOUTH"
"471000","KOREA, SOUTH"
"471010","KOREA, SOUTH"
"471020","KOREA, SOUTH"
"471025","KOREA, SOUTH"
"471030","KOREA, SOUTH"
"471050","KOREA, SOUTH"
"471060","KOREA, SOUTH"
"471064","KOREA, SOUTH"
"471065","KOREA, SOUTH"
"471066","KOREA, SOUTH"
"471070","KOREA, SOUTH"
"471074","KOREA, SOUTH"
"471080","KOREA, SOUTH"
"471087","KOREA, SOUTH"
"471100","KOREA, SOUTH"
"471110","KOREA, SOUTH"
"471120","KOREA, SOUTH"
"471130","KOREA, SOUTH"
"471131","KOREA, SOUTH"
"471140","KOREA, SOUTH"
"471150","KOREA, SOUTH"
"471170","KOREA, SOUTH"
"471180","KOREA, SOUTH"
"471190","KOREA, SOUTH"
